DATAFLOW,LAST UPDATE,freq,ind_type,indic_is,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,Montenegro,2023,31.62,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,North Macedonia,2021,33.15,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,Malta,2021,59.67,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,Malta,2023,59.44,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,Netherlands,2021,75.66,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,Netherlands,2023,78.05,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,Norway,2021,57.15,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,Norway,2023,70.44,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,Poland,2021,39.73,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,Poland,2023,35.35,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,Portugal,2021,67.53,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,Portugal,2023,65.40,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,Romania,2021,25.85,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,Romania,2023,24.35,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,Serbia,2021,28.69,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,Serbia,2023,18.59,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,Sweden,2021,49.82,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,Sweden,2023,50.67,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,Slovenia,2021,31.98,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,Slovenia,2023,32.06,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,Slovakia,2021,35.13,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,Slovakia,2023,38.98,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,Türkiye,2021,34.08,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic safety skills,Percentage of individuals who used internet in the last 3 months,Türkiye,2023,33.80,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,Albania,2021,39.11,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,Albania,2023,20.77,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,Austria,2021,25.59,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,Austria,2023,25.73,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,Bosnia and Herzegovina,2021,31.61,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,Bosnia and Herzegovina,2023,30.45,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,Belgium,2021,25.91,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,Belgium,2023,27.98,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,Bulgaria,2021,30.72,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,Bulgaria,2023,34.74,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,Switzerland,2021,22.25,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,Switzerland,2023,20.36,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,Cyprus,2021,28.62,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,Cyprus,2023,29.29,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,Czechia,2021,31.35,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,Czechia,2023,24.67,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,Germany,2021,29.25,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,Germany,2023,29.92,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,Denmark,2021,25.94,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,Denmark,2023,22.79,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2021,24.05,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2023,24.05,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,Estonia,2021,25.92,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,Estonia,2023,24.97,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,Greece,2021,24.65,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,Greece,2023,32.87,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,Spain,2021,17.98,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,Spain,2023,17.19,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,European Union - 27 countries (from 2020),2021,24.36,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,European Union - 27 countries (from 2020),2023,24.39,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,Finland,2021,23.35,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,Finland,2023,17.05,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,France,2021,23.97,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,France,2023,23.00,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,Croatia,2021,23.65,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,Croatia,2023,16.85,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,Hungary,2021,30.94,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,Hungary,2023,28.38,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,Ireland,2021,23.58,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,Ireland,2023,21.46,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,Iceland,2021,33.37,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,Italy,2021,23.85,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,Italy,2023,24.25,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,Lithuania,2021,24.51,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,Lithuania,2023,22.58,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,Luxembourg,2021,34.01,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,Luxembourg,2023,31.34,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,Latvia,2021,23.37,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,Latvia,2023,27.91,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,Montenegro,2021,29.35,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,Montenegro,2023,37.74,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,North Macedonia,2021,32.72,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,Malta,2021,20.77,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,Malta,2023,24.24,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,Netherlands,2021,15.53,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,Netherlands,2023,15.31,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,Norway,2021,30.39,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,Norway,2023,22.54,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,Poland,2021,19.64,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,Poland,2023,23.51,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,Portugal,2021,16.35,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,Portugal,2023,16.96,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,Romania,2021,26.34,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,Romania,2023,25.09,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,Serbia,2021,23.07,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,Serbia,2023,20.57,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,Sweden,2021,29.61,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,Sweden,2023,27.96,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,Slovenia,2021,30.24,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,Slovenia,2023,27.36,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,Slovakia,2021,32.69,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,Slovakia,2023,29.91,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,Türkiye,2021,21.15,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals,Türkiye,2023,23.41,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals who used internet in the last 3 months,Albania,2021,49.27,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals who used internet in the last 3 months,Albania,2023,24.99,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals who used internet in the last 3 months,Austria,2021,27.65,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals who used internet in the last 3 months,Austria,2023,26.99,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic safety skills,Percentage of individuals who used internet in the last 3 months,Bosnia and Herzegovina,2021,41.77,,
